Accident Index,Timestamp,severity,Casualties,Number of Casualties,Number of Vehicles,url,apiUrl,Latitude,Longitude
200943P110039,"11:11am, 14th March 2009",fatal,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P110039/,https://api.cyclestreets.net/v2/collisions.location?id=200943P110039,51.723053,-1.22876
200943P194029,"12:02am, 19th February 2009",fatal,Pedestrian,1,4,https://www.cyclestreets.net/collisions/reports/200943P194029/,https://api.cyclestreets.net/v2/collisions.location?id=200943P194029,51.7485,-1.256864
200943P018049,"4:22pm, 5th April 2009",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P018049/,https://api.cyclestreets.net/v2/collisions.location?id=200943P018049,51.75188,-1.237106
200943P030109,"5:38pm, 5th October 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P030109/,https://api.cyclestreets.net/v2/collisions.location?id=200943P030109,51.740276,-1.236288
200943P046029,"4:13pm, 4th February 2009",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P046029/,https://api.cyclestreets.net/v2/collisions.location?id=200943P046029,51.747746,-1.237321
200943P061019,"7:00pm, 3rd January 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P061019/,https://api.cyclestreets.net/v2/collisions.location?id=200943P061019,51.725331,-1.219745
200943P088029,"7:00pm, 7th February 2009",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P088029/,https://api.cyclestreets.net/v2/collisions.location?id=200943P088029,51.750029,-1.256983
200943P106059,"7:40am, 11th May 2009",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P106059/,https://api.cyclestreets.net/v2/collisions.location?id=200943P106059,51.760071,-1.211177
200943P114039,"7:50am, 13th March 2009",serious,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/200943P114039/,https://api.cyclestreets.net/v2/collisions.location?id=200943P114039,51.749858,-1.244238
200943P115079,"1:30pm, 13th July 2009",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P115079/,https://api.cyclestreets.net/v2/collisions.location?id=200943P115079,51.747744,-1.237031
200943P133119,"8:18am, 9th November 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P133119/,https://api.cyclestreets.net/v2/collisions.location?id=200943P133119,51.787068,-1.270293
200943P136119,"8:45am, 11th November 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P136119/,https://api.cyclestreets.net/v2/collisions.location?id=200943P136119,51.74355,-1.256076
200943P157119,"5:30pm, 13th November 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P157119/,https://api.cyclestreets.net/v2/collisions.location?id=200943P157119,51.729598,-1.212287
200943P165039,"9:40am, 20th March 2009",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P165039/,https://api.cyclestreets.net/v2/collisions.location?id=200943P165039,51.75478,-1.254587
200943P188089,"8:13pm, 18th August 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P188089/,https://api.cyclestreets.net/v2/collisions.location?id=200943P188089,51.746643,-1.233718
200943P223079,"3:43pm, 12th July 2009",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P223079/,https://api.cyclestreets.net/v2/collisions.location?id=200943P223079,51.778135,-1.265364
200943P232019,"8:15am, 15th January 2009",serious,Pedestrian,2,1,https://www.cyclestreets.net/collisions/reports/200943P232019/,https://api.cyclestreets.net/v2/collisions.location?id=200943P232019,51.785498,-1.278292
200943P234039,"1:09pm, 27th March 2009",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P234039/,https://api.cyclestreets.net/v2/collisions.location?id=200943P234039,51.752386,-1.274329
200943P234069,"5:45pm, 23rd June 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P234069/,https://api.cyclestreets.net/v2/collisions.location?id=200943P234069,51.734539,-1.253038
200943P239099,"10:20am, 23rd September 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P239099/,https://api.cyclestreets.net/v2/collisions.location?id=200943P239099,51.749856,-1.243949
200943P241029,"11:05am, 13th February 2009",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P241029/,https://api.cyclestreets.net/v2/collisions.location?id=200943P241029,51.775971,-1.264384
200943P241079,"4:40pm, 21st July 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P241079/,https://api.cyclestreets.net/v2/collisions.location?id=200943P241079,51.750204,-1.24206
200943P249079,"7:55am, 21st July 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P249079/,https://api.cyclestreets.net/v2/collisions.location?id=200943P249079,51.761086,-1.201741
200943P254029,"9:15am, 25th February 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P254029/,https://api.cyclestreets.net/v2/collisions.location?id=200943P254029,51.757505,-1.203977
200943P263019,"7:33pm, 23rd January 2009",serious,Cyclist,1,1,https://www.cyclestreets.net/collisions/reports/200943P263019/,https://api.cyclestreets.net/v2/collisions.location?id=200943P263019,51.752631,-1.270414
200943P264059,"12:46pm, 26th May 2009",serious,Cyclist,2,3,https://www.cyclestreets.net/collisions/reports/200943P264059/,https://api.cyclestreets.net/v2/collisions.location?id=200943P264059,51.733982,-1.250296
200943P279109,"8:16am, 23rd October 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P279109/,https://api.cyclestreets.net/v2/collisions.location?id=200943P279109,51.732862,-1.230041
200943P280029,"9:00am, 12th February 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P280029/,https://api.cyclestreets.net/v2/collisions.location?id=200943P280029,51.75311,-1.289819
200943P285039,"8:55am, 31st March 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P285039/,https://api.cyclestreets.net/v2/collisions.location?id=200943P285039,51.776273,-1.269453
200943P291129,"6:58pm, 17th December 2009",serious,Pedestrian,1,2,https://www.cyclestreets.net/collisions/reports/200943P291129/,https://api.cyclestreets.net/v2/collisions.location?id=200943P291129,51.753104,-1.288805
200943P294029,"4:00pm, 26th February 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P294029/,https://api.cyclestreets.net/v2/collisions.location?id=200943P294029,51.733101,-1.225403
200943P294049,"4:00pm, 29th April 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P294049/,https://api.cyclestreets.net/v2/collisions.location?id=200943P294049,51.775341,-1.26425
200943P300049,"1:00pm, 29th April 2009",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P300049/,https://api.cyclestreets.net/v2/collisions.location?id=200943P300049,51.751562,-1.257683
200943P300099,"12:15pm, 17th September 2009",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P300099/,https://api.cyclestreets.net/v2/collisions.location?id=200943P300099,51.752502,-1.249844
200943P301049,"12:12pm, 30th April 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P301049/,https://api.cyclestreets.net/v2/collisions.location?id=200943P301049,51.752038,-1.261876
200943P301119,"11:12am, 22nd November 2009",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P301119/,https://api.cyclestreets.net/v2/collisions.location?id=200943P301119,51.778225,-1.265362
200943P311089,"3:50pm, 12th August 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P311089/,https://api.cyclestreets.net/v2/collisions.location?id=200943P311089,51.736466,-1.217526
200943P315099,"9:22am, 30th September 2009",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P315099/,https://api.cyclestreets.net/v2/collisions.location?id=200943P315099,51.766438,-1.235846
200943P328069,"7:56pm, 28th June 2009",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P328069/,https://api.cyclestreets.net/v2/collisions.location?id=200943P328069,51.759491,-1.260161
200943P338079,"3:26pm, 30th July 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P338079/,https://api.cyclestreets.net/v2/collisions.location?id=200943P338079,51.758867,-1.26104
200943P345069,"7:59pm, 30th June 2009",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P345069/,https://api.cyclestreets.net/v2/collisions.location?id=200943P345069,51.752525,-1.282295
200943P346119,"6:10pm, 17th November 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P346119/,https://api.cyclestreets.net/v2/collisions.location?id=200943P346119,51.737101,-1.218384
200943P349119,"8:19am, 27th November 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P349119/,https://api.cyclestreets.net/v2/collisions.location?id=200943P349119,51.745637,-1.204041
200943P355109,"12:53pm, 30th October 2009",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P355109/,https://api.cyclestreets.net/v2/collisions.location?id=200943P355109,51.776153,-1.264671
200943P368109,"6:00pm, 30th October 2009",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P368109/,https://api.cyclestreets.net/v2/collisions.location?id=200943P368109,51.742732,-1.226832
200943P002059,"5:22pm, 3rd May 2009",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P002059/,https://api.cyclestreets.net/v2/collisions.location?id=200943P002059,51.74625,-1.256466
200943P004039,"4:48pm, 3rd March 2009",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P004039/,https://api.cyclestreets.net/v2/collisions.location?id=200943P004039,51.762421,-1.199689
200943P005049,"11:20am, 2nd April 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P005049/,https://api.cyclestreets.net/v2/collisions.location?id=200943P005049,51.74697,-1.256599
200943P006109,"8:24am, 2nd October 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P006109/,https://api.cyclestreets.net/v2/collisions.location?id=200943P006109,51.749597,-1.23164
200943P006129,"8:25am, 2nd December 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P006129/,https://api.cyclestreets.net/v2/collisions.location?id=200943P006129,51.752547,-1.271284
200943P008039,"5:10pm, 3rd March 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P008039/,https://api.cyclestreets.net/v2/collisions.location?id=200943P008039,51.752226,-1.248835
200943P008109,"3:00pm, 1st October 2009",slight,"Pedestrian,Motorcycle rider/passenger",2,1,https://www.cyclestreets.net/collisions/reports/200943P008109/,https://api.cyclestreets.net/v2/collisions.location?id=200943P008109,51.75971,-1.210894
200943P009069,"4:30pm, 1st June 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P009069/,https://api.cyclestreets.net/v2/collisions.location?id=200943P009069,51.738198,-1.23473
200943P011069,"5:25pm, 1st June 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P011069/,https://api.cyclestreets.net/v2/collisions.location?id=200943P011069,51.742818,-1.199456
200943P012039,"5:20pm, 6th March 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P012039/,https://api.cyclestreets.net/v2/collisions.location?id=200943P012039,51.754536,-1.258648
200943P012069,"2:20pm, 1st June 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P012069/,https://api.cyclestreets.net/v2/collisions.location?id=200943P012069,51.749856,-1.243949
200943P013049,"7:45pm, 1st April 2009",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P013049/,https://api.cyclestreets.net/v2/collisions.location?id=200943P013049,51.753475,-1.261563
200943P014039,"1:00am, 5th March 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P014039/,https://api.cyclestreets.net/v2/collisions.location?id=200943P014039,51.732448,-1.208328
200943P014089,"1:06am, 2nd August 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P014089/,https://api.cyclestreets.net/v2/collisions.location?id=200943P014089,51.734183,-1.212207
200943P015069,"11:55am, 2nd June 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P015069/,https://api.cyclestreets.net/v2/collisions.location?id=200943P015069,51.782826,-1.267752
200943P019049,"2:55pm, 4th April 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P019049/,https://api.cyclestreets.net/v2/collisions.location?id=200943P019049,51.760071,-1.211177
200943P019089,"5:49pm, 3rd August 2009",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P019089/,https://api.cyclestreets.net/v2/collisions.location?id=200943P019089,51.754914,-1.261684
200943P020079,"8:50am, 1st July 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P020079/,https://api.cyclestreets.net/v2/collisions.location?id=200943P020079,51.757872,-1.260187
200943P026029,"11:47am, 4th February 2009",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P026029/,https://api.cyclestreets.net/v2/collisions.location?id=200943P026029,51.750389,-1.256977
200943P026059,"12:00pm, 5th May 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P026059/,https://api.cyclestreets.net/v2/collisions.location?id=200943P026059,51.753561,-1.260982
200943P029059,"11:00am, 7th May 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P029059/,https://api.cyclestreets.net/v2/collisions.location?id=200943P029059,51.756024,-1.224577
200943P031029,"5:15pm, 2nd February 2009",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P031029/,https://api.cyclestreets.net/v2/collisions.location?id=200943P031029,51.752405,-1.248832
200943P032089,"7:10pm, 4th August 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P032089/,https://api.cyclestreets.net/v2/collisions.location?id=200943P032089,51.75012,-1.24293
200943P033069,"6:30pm, 2nd June 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P033069/,https://api.cyclestreets.net/v2/collisions.location?id=200943P033069,51.777175,-1.270018
200943P034019,"10:35am, 6th January 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P034019/,https://api.cyclestreets.net/v2/collisions.location?id=200943P034019,51.770427,-1.240851
200943P035059,"12:00pm, 4th May 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P035059/,https://api.cyclestreets.net/v2/collisions.location?id=200943P035059,51.757939,-1.256564
200943P036069,"11:35am, 7th June 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P036069/,https://api.cyclestreets.net/v2/collisions.location?id=200943P036069,51.76435,-1.260806
200943P036119,"8:55am, 5th November 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P036119/,https://api.cyclestreets.net/v2/collisions.location?id=200943P036119,51.746494,-1.238501
200943P041129,"6:00pm, 4th December 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P041129/,https://api.cyclestreets.net/v2/collisions.location?id=200943P041129,51.758663,-1.215693
200943P042069,"8:55am, 2nd June 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P042069/,https://api.cyclestreets.net/v2/collisions.location?id=200943P042069,51.750734,-1.199895
200943P044099,"2:45pm, 3rd September 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P044099/,https://api.cyclestreets.net/v2/collisions.location?id=200943P044099,51.767943,-1.232198
200943P045119,"9:17am, 5th November 2009",slight,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/200943P045119/,https://api.cyclestreets.net/v2/collisions.location?id=200943P045119,51.756634,-1.263395
200943P048019,"11:07pm, 7th January 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P048019/,https://api.cyclestreets.net/v2/collisions.location?id=200943P048019,51.747928,-1.237752
200943P048109,"1:45pm, 5th October 2009",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P048109/,https://api.cyclestreets.net/v2/collisions.location?id=200943P048109,51.747868,-1.256439
200943P051059,"9:10pm, 7th May 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P051059/,https://api.cyclestreets.net/v2/collisions.location?id=200943P051059,51.755771,-1.255006
200943P052099,"7:50pm, 7th September 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P052099/,https://api.cyclestreets.net/v2/collisions.location?id=200943P052099,51.752008,-1.257096
200943P058049,"1:27pm, 6th April 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P058049/,https://api.cyclestreets.net/v2/collisions.location?id=200943P058049,51.729896,-1.203159
200943P058129,"8:09am, 7th December 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P058129/,https://api.cyclestreets.net/v2/collisions.location?id=200943P058129,51.769307,-1.234494
200943P060099,"5:55pm, 4th September 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P060099/,https://api.cyclestreets.net/v2/collisions.location?id=200943P060099,51.763403,-1.225465
200943P061099,"5:16pm, 9th September 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P061099/,https://api.cyclestreets.net/v2/collisions.location?id=200943P061099,51.745731,-1.231706
200943P074039,"2:15pm, 11th March 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P074039/,https://api.cyclestreets.net/v2/collisions.location?id=200943P074039,51.749857,-1.244094
200943P075119,"3:35pm, 6th November 2009",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P075119/,https://api.cyclestreets.net/v2/collisions.location?id=200943P075119,51.753374,-1.218103
200943P076079,"7:20am, 8th July 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P076079/,https://api.cyclestreets.net/v2/collisions.location?id=200943P076079,51.749857,-1.244094
200943P077079,"8:32am, 7th July 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P077079/,https://api.cyclestreets.net/v2/collisions.location?id=200943P077079,51.785226,-1.277861
200943P079029,"7:30pm, 10th February 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P079029/,https://api.cyclestreets.net/v2/collisions.location?id=200943P079029,51.752315,-1.248833
200943P079129,"7:07pm, 2nd December 2009",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P079129/,https://api.cyclestreets.net/v2/collisions.location?id=200943P079129,51.746369,-1.232998
200943P080099,"4:30pm, 11th September 2009",slight,Pedestrian,1,2,https://www.cyclestreets.net/collisions/reports/200943P080099/,https://api.cyclestreets.net/v2/collisions.location?id=200943P080099,51.754823,-1.261396
200943P081019,"5:40pm, 7th January 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P081019/,https://api.cyclestreets.net/v2/collisions.location?id=200943P081019,51.725241,-1.219746
200943P081069,"11:40pm, 4th June 2009",slight,Cyclist,2,1,https://www.cyclestreets.net/collisions/reports/200943P081069/,https://api.cyclestreets.net/v2/collisions.location?id=200943P081069,51.742553,-1.22698
200943P082129,"9:24pm, 8th December 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P082129/,https://api.cyclestreets.net/v2/collisions.location?id=200943P082129,51.766988,-1.26569
200943P083089,"2:15pm, 8th August 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P083089/,https://api.cyclestreets.net/v2/collisions.location?id=200943P083089,51.732771,-1.229898
200943P085029,"8:20pm, 8th February 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P085029/,https://api.cyclestreets.net/v2/collisions.location?id=200943P085029,51.752182,-1.256079
200943P095089,"2:00pm, 8th August 2009",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P095089/,https://api.cyclestreets.net/v2/collisions.location?id=200943P095089,51.754824,-1.261541
200943P095129,"10:00am, 4th December 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P095129/,https://api.cyclestreets.net/v2/collisions.location?id=200943P095129,51.738379,-1.234872
200943P100039,"11:55am, 1st March 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P100039/,https://api.cyclestreets.net/v2/collisions.location?id=200943P100039,51.750288,-1.241189
