Accident Index,Timestamp,severity,Casualties,Number of Casualties,Number of Vehicles,url,apiUrl,Latitude,Longitude
200443P114084,"9:25pm, 14th August 2004",fatal,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200443P114084/,https://api.cyclestreets.net/v2/collisions.location?id=200443P114084,51.759964,-1.195386
200443P125034,"4:30pm, 11th March 2004",fatal,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200443P125034/,https://api.cyclestreets.net/v2/collisions.location?id=200443P125034,51.740894,-1.22078
200443P159074,"1:00am, 17th July 2004",fatal,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200443P159074/,https://api.cyclestreets.net/v2/collisions.location?id=200443P159074,51.77849,-1.236368
200443P341054,"3:28pm, 26th May 2004",fatal,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200443P341054/,https://api.cyclestreets.net/v2/collisions.location?id=200443P341054,51.748479,-1.239481
200443P026044,"5:30pm, 3rd April 2004",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200443P026044/,https://api.cyclestreets.net/v2/collisions.location?id=200443P026044,51.742008,-1.23988
200443P041114,"5:30pm, 4th November 2004",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200443P041114/,https://api.cyclestreets.net/v2/collisions.location?id=200443P041114,51.759163,-1.265237
200443P049014,"2:37pm, 5th January 2004",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200443P049014/,https://api.cyclestreets.net/v2/collisions.location?id=200443P049014,51.768033,-1.232196
200443P053044,"12:10pm, 5th April 2004",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200443P053044/,https://api.cyclestreets.net/v2/collisions.location?id=200443P053044,51.752635,-1.270993
200443P059104,"5:20pm, 3rd October 2004",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200443P059104/,https://api.cyclestreets.net/v2/collisions.location?id=200443P059104,51.753321,-1.265622
200443P060014,"9:05pm, 6th January 2004",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200443P060014/,https://api.cyclestreets.net/v2/collisions.location?id=200443P060014,51.735669,-1.233035
200443P082014,"5:00pm, 7th January 2004",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200443P082014/,https://api.cyclestreets.net/v2/collisions.location?id=200443P082014,51.770249,-1.26955
200443P104054,"10:17pm, 2nd May 2004",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200443P104054/,https://api.cyclestreets.net/v2/collisions.location?id=200443P104054,51.760063,-1.237113
200443P128064,"9:00am, 10th June 2004",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200443P128064/,https://api.cyclestreets.net/v2/collisions.location?id=200443P128064,51.768126,-1.23263
